,lnR,lnR_2,SZCZRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt,risk_M,risk_Tu,risk_Th,risk_F,risk_Jan,risk_Feb,risk_May,risk_Dec,risk_ntd_cnt,emotion_M,emotion_Tu,emotion_Th,emotion_F,emotion_Jan,emotion_Feb,emotion_May,emotion_Dec,emotion_ntd_cnt,news_M,news_Tu,news_Th,news_F,news_Jan,news_Feb,news_May,news_Dec,news_ntd_cnt
2013-08-21,0.00018578501812704928,3.451607296046803e-08,0.00015860503234501876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-22,0.0010860906842893314,1.1795929745000682e-06,9.417800093407647e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.9493787401006514,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.49605944837657706,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-23,-0.009598326602006324,9.212787355878227e-05,0.0002647562028272901,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.9632343716801396,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.4161526756985748,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-26,0.020398444367005553,0.0004160965325938206,9.203075720771623e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0.9114040718502036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8228081437004071,-0.13072328605991812,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.26144657211983624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-27,0.0008634988789353315,7.456303139225743e-07,8.589357307113316e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.9240019834304598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2884389002167754,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-28,-0.009925899885820044,9.852348854332237e-05,0.00025236549679034985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-29,-0.005449856179049917,2.9700932372328558e-05,0.00010985596294254421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.9306975910678731,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.3958310629275804,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-30,-0.001463120434831211,2.140721406820672e-06,0.0001380409195779071,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0150730281247982,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.4082722414227944,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-02,0.004998168018630622,2.4981683542461958e-05,0.00014119668501084832,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1.0210056451747462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0420112903494925,-0.17511401058899037,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.35022802117798074,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2013-09-03,0.014984971838099881,0.00022454938098864652,8.115964227463375e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1.1066477314723755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.08791283675997082,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-04,-0.0027619236129492464,7.628222043766619e-06,4.083554560068518e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-05,-0.007083179054307109,5.0171425515374954e-05,5.077682064808484e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.6134750078746067,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.3527599035734413,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-06,-0.000691762083169678,4.785347797112525e-07,6.952787205733096e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.5984486821463109,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.15164888112174374,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-09,0.026740832452313512,0.0007150721202427035,0.00016788704083906724,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1.474197287800307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.948394575600614,0.18962830337503372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37925660675006745,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2013-09-10,0.015388805304073827,0.00023681532868669074,9.477793318688686e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1.4465475845070692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4749911427110805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-11,0.004505485242598084,2.0299397271269118e-05,0.00017765426073925223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-12,0.004513963839594126,2.0375869545163345e-05,0.0001202762241843195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.8736436632625455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6822163714612244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-13,-0.0031420943171607263,9.872756697933732e-06,0.00010113508128287718,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.862794418241054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8090588562605366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-16,-0.0032905727311938193,1.0827868899276351e-05,9.277145088237767e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,-0.8927971618561875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.785594323712375,0.6381135901532032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2762271803064065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-17,-0.01926511154575472,0.00037114452287037185,0.00014305463903472435,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.0,-0.9046861698679517,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03867546102126654,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-18,-0.0015364207724495316,2.3605887900144153e-06,0.0001213347954553367,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-23,0.027740102440127146,0.000769513283388748,0.00011035769185300581,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,-0.9977795955338327,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.9911183821353307,-0.2710875185890536,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0843500743562144,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2013-09-24,-0.006268971048196903,3.9299998003130974e-05,0.00014597769858955745,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.0,-1.0175247633815625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5910249455901927,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25,-0.005913721599100086,3.4972103151662874e-05,9.20915724011679e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,-0.020435609512720276,0.00041761413615638344,0.00014484624043716794,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-1.1186219558282802,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6341601983959886,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-27,0.003881327691733105,1.5064704650614234e-05,7.367214358849855e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-1.0700321519986242,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.24137094219604882,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-30,0.004977975601024198,2.4780241084392226e-05,8.010243628500755e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,-1.0687243451927984,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.1374486903855967,-0.21620797166424463,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.43241594332848926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-08,0.01941896669978682,0.00037709626768742946,0.00013872426550783648,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,-0.0,-1.1010872956331164,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.707611069431815,-0.0,-0.3042574577852736,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.129802204496915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-09,-0.001586231477370248,2.5161302998001995e-06,9.453102228322996e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-10,0.002076808041334033,4.313131640549702e-06,0.00016974441839739422,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-1.1316880629117863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.015722816210546404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-11,0.005989540259346171,3.58745925183286e-05,0.00013197800999287495,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-1.0151407239243029,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.3080309053315785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-14,0.002529423164833844,6.397981546798059e-06,7.792182420107927e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,-0.8558331218479257,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.7116662436958514,0.34084392382698186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6816878476539637,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2013-10-15,-0.006845215051571429,4.685696910226005e-05,0.00011691167358454371,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.0,-0.8540177189446394,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.10504838605534281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-16,-0.018265088439823884,0.0003336134557145881,0.00015659478953228826,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-17,-0.002539840922951342,6.450791913898324e-06,0.00013105120473097328,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-0.9192990489959485,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7247636156367774,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-18,0.007444175550137544,5.5415749621265605e-05,0.00010690645121620432,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-0.8381242942825832,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6466314941369674,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-21,0.017853916706775053,0.00031876234177246135,0.000104981751911792,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,-0.8222835697553995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.644567139510799,-0.4003505321549095,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.800701064309819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2013-10-22,-0.013811947788401113,0.00019076990170951842,9.221516428220515e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.0,-1.2182970757065503,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.801245835597758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23,-0.012453612267652403,0.00015509245851302243,0.00018227999425623833,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-24,-0.0031106858939526916,9.676366730836256e-06,0.00023269997135870045,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-1.1880169768838593,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5742449733175826,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-25,-0.012677648269290742,0.00016072276563985056,0.00020525489331840404,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-1.2234562558039326,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5027981242025993,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-10-28,-0.005136318451132382,2.6381767231442956e-05,0.00012240257524352195,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,-1.1979568757096848,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.3959137514193696,-0.7839291202663253,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.5678582405326507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2013-10-29,0.007438070574288247,5.532489386809269e-05,0.00034948419668048527,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.0,-1.1481697984987362,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0165524152813197,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-30,0.018222231183257165,0.0003320497092960698,0.00017129084628021696,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-31,-0.012820673343515665,0.00016436966498113313,0.0001432961598364178,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-1.325259138898597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.40918767379741844,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01,0.0008652869569658606,7.48721517895239e-07,0.00012928462476217005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-1.3371290200141088,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3806149120426009,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-11-04,-0.004124817258849944,1.7014117418906368e-05,0.00011765776923274024,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,-1.3165484396127043,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.6330968792254086,-0.37286970470060504,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7457394094012101,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2013-11-05,0.004126000449263145,1.7023879707319678e-05,0.0002493065712044143,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.0,-1.3039740119364231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1028773333072484,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-06,-0.01957936065923782,0.00038335136382450967,0.00012062223209905074,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-07,-0.005761110215601661,3.319039091630982e-05,0.00014980715803454114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-1.336732186353168,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.8024244725585311,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-08,-0.010350398734098931,0.00010713075395483675,0.00014069893642580002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-1.3324694031839508,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6860225912596891,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-11-11,0.0016258203895294088,2.6432919390095586e-06,0.00012585973979075958,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,-1.3362525124442972,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.6725050248885944,-0.7242039116018592,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4484078232037183,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2013-11-12,0.013453526669026772,0.00018099737983421458,0.00012559883331555156,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.0,-1.3698111122372973,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4705282417190786,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-13,-0.02053969939757394,0.0004218792513426993,0.00020378588881204905,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-14,0.00559890124179141,3.1347695115333386e-05,0.00011244615955138854,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-1.2616741859241674,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5591373284988495,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-15,0.018148476173646344,0.000329367187425409,0.00019327989960986482,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-1.2907975805485714,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3101548293961416,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-18,0.025889075243441084,0.0006702442169605541,0.00012283358536447942,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,-1.3255478933939497,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.6510957867878995,0.04148039636712485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0829607927342497,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2013-11-19,-0.007364195457109091,5.423137473050617e-05,9.210238089725585e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.0,-1.3216659928336647,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.21260535029134783,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-20,0.005829655990302385,3.398488896526848e-05,0.00014553524536449654,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-21,-0.00455287637194246,2.072868325819194e-05,0.00020488228138289293,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-1.2960311918709169,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2678202634989716,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-22,-0.006950427616359889,4.8308444050258205e-05,9.532964849041302e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-1.3262622575305907,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5956936099974119,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-11-25,-0.004024327629492674,1.6195212869498128e-05,0.000138336298999193,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,-1.3494827391288344,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.698965478257669,-0.7054453252505609,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4108906505011218,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2013-11-26,-0.0016960392004623515,2.8765489695049722e-06,6.913725582006191e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.0,-1.312098249138827,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.024973800638822,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-27,0.009767629898698615,9.540659383795112e-05,0.00013169299482688083,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-28,0.011874817032715868,0.00014101127956047887,8.001203117697182e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-1.2477621975931965,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.35987418234464286,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
